03:23:48.125,2637,102,396,,,1058,212,3190,,3627
03:23:48.177,2641,,395,,,,217,3189,,3628
03:23:48.233,2641,,395,,,1057,220,,,3628
03:23:48.289,2645,,394,,,,218,,,3626
03:23:48.342,2649,,396,,,1055,213,,,
03:23:48.392,2653,,395,,,,221,,,
03:23:48.446,2662,,393,,,1051,221,,,3626
03:23:48.496,2670,,391,,,,222,,,3625
03:23:48.553,2675,,390,,,1047,220,3189,,3625
03:23:48.614,,,390,,,,213,3188,,3626
03:23:48.669,2675,,388,,,1042,222,,,
03:23:48.725,2679,102,387,,,,224,,,
03:23:48.780,2679,101,386,,,1050,221,,,
03:23:48.838,2683,102,390,,,,215,,3653,3626
03:23:48.889,2692,102,387,,,1056,215,,3654,3627
03:23:48.946,,101,386,,,,221,3188,,3627
03:23:48.996,,101,385,5337,6661,1048,226,3187,,3626
03:23:49.053,2692,102,386,,,,224,,,3626
03:23:49.107,2696,,,,,1040,216,,3654,3627
03:23:49.167,2701,,,,,,223,,3653,3627
03:23:49.222,2710,,,,,1046,226,,3653,3625
03:23:49.278,2714,,386,,,,225,,3654,3625
03:23:49.329,2718,,388,,,1052,219,3187,,3626
03:23:49.380,2718,,387,,,,224,3186,,
03:23:49.431,2723,,386,,,1053,224,,,
03:23:49.483,2732,,386,,,,228,,,3626
03:23:49.535,2736,,384,,,1054,225,,3654,3627
03:23:49.585,2741,,,,,,220,,3655,3627
03:23:49.641,2741,102,,,,1054,220,,,3626
03:23:49.695,2745,101,384,,,,227,,,3626
03:23:49.745,2754,102,383,,,1058,,,,3627
03:23:49.795,2759,101,384,,,,227,,,3627
03:23:49.847,2759,102,386,,,1061,220,3186,,3628
03:23:49.900,2754,,386,,,,228,3185,,
03:23:49.951,,,384,5315,6699,1054,231,,,
03:23:50.001,2754,,384,,,,228,,,3628
03:23:50.055,2763,,383,,,1046,228,,,3627
03:23:50.118,2768,,,,,,227,,,3626
03:23:50.173,2768,,,,,1040,232,,,3626
03:23:50.230,2773,,,,,,231,,,3629
03:23:50.285,2782,,383,,,1044,231,,,3629
03:23:50.341,2796,,386,,,,223,,,3627
03:23:50.395,2805,,385,,,1046,231,3185,,3627
03:23:50.446,2815,,383,,,,235,3184,,3625
03:23:50.499,2815,,383,,,1041,234,,,
03:23:50.549,2810,,384,,,,226,,,
03:23:50.603,2801,,385,,,1038,231,,,
03:23:50.657,2796,,386,,,,234,,,
03:23:50.707,2791,,,,,1041,231,,,3625
03:23:50.763,2796,,,,,,231,,,3627
03:23:50.818,2805,,,,,1047,226,,,
03:23:50.875,2824,,,,,,235,3184,,
03:23:50.931,2834,,386,5327,6733,1043,238,3183,,3627
03:23:50.983,2844,102,387,,,,236,,,3629
03:23:51.038,2849,104,390,,,1035,228,,,3626
03:23:51.091,2853,106,393,,,,238,,,
03:23:51.141,2863,109,397,,,1036,241,,,
03:23:51.192,2868,110,403,,,,238,,,
03:23:51.249,2873,112,410,,,1036,238,,,
03:23:51.305,2873,115,420,,,,231,,,
03:23:51.363,2878,122,432,,,1041,243,,,
03:23:51.417,2883,133,455,,,,241,3183,,
03:23:51.475,2888,138,479,,,1042,241,3182,,
03:23:51.527,2903,159,506,,,,233,,,3626
03:23:51.577,2929,164,553,,,1041,242,,,3628
03:23:51.635,2949,179,595,,,,247,,,3628
03:23:51.689,2970,195,648,,,1067,243,,,3627
03:23:51.746,2981,198,694,,,,243,,,
03:23:51.797,3008,201,713,,,1088,250,3182,,3627
03:23:51.858,3024,213,737,,,,255,3181,,3628
03:23:51.912,3063,233,766,5166,6688,1084,252,,,3628
03:23:51.970,3132,241,800,,,,266,,,3627
03:23:52.024,3180,243,815,,,1111,266,,,3627
03:23:52.077,3217,245,822,,,,271,,,3626
03:23:52.131,3255,258,832,,,1105,264,,3655,3626
03:23:52.182,3280,268,853,,,,276,,3656,3629
03:23:52.233,3313,275,871,,,1046,282,3181,,3629
03:23:52.283,3367,284,882,,,,282,3180,,3626
03:23:52.340,3465,315,909,,,1017,279,,3656,3626
03:23:52.392,3516,327,936,,,,292,,3655,3628
03:23:52.448,3591,330,951,,,964,301,,3655,3628
03:23:52.500,3639,331,960,,,,304,,3656,3626
03:23:52.550,3695,333,970,,,949,308,3180,,
03:23:52.600,3753,337,980,,,,308,3179,,
03:23:52.658,3822,362,1006,,,934,318,,,
03:23:52.710,3894,368,1025,,,,313,,,
03:23:52.765,3977,370,1041,,,924,336,,,
03:23:52.817,4045,370,1051,,,,336,3179,,
03:23:52.870,4135,371,1062,4808,6948,913,332,3178,,3626
03:23:52.925,4198,372,1076,,,,354,,,3627
03:23:52.975,4251,373,1088,,,906,354,,,3627
03:23:53.031,4329,373,1101,,,,348,,,3626
03:23:53.087,4432,374,1115,,,891,377,,,
03:23:53.138,4504,375,1131,,,,375,,,3626
03:23:53.194,4591,376,1147,,,889,385,,,3628
03:23:53.244,4668,376,1161,,,,396,3178,,
03:23:53.300,4734,375,1175,,,888,387,3177,,
03:23:53.351,4830,376,1198,,,,404,,,3628
03:23:53.406,4901,375,1220,,,880,414,,,3624
03:23:53.462,4975,362,1234,,,,422,,,3624
03:23:53.518,5065,309,1207,,,873,433,,,3627
03:23:53.570,5192,259,1099,,,,423,3177,,
03:23:53.628,5208,113,888,,,872,444,3176,,
03:23:53.683,5144,5,552,,,,410,,,3627
03:23:53.746,4990,,343,,,854,464,3176,,3626
03:23:53.802,4844,,273,,,,432,3175,,
03:23:53.857,4761,,243,4871,7051,753,442,3175,,
03:23:53.910,4668,5,230,,,,442,3174,,3626
03:23:53.965,4578,55,225,,,737,426,3174,3656,3628
03:23:54.020,4492,171,279,,,,449,3173,3657,3626
03:23:54.079,4456,341,557,,,825,451,3173,,
03:23:54.135,4273,417,889,,,,496,3172,,
03:23:54.192,3822,428,1043,,,827,448,3172,3657,3626
03:23:54.255,3576,507,1099,,,,455,3171,3656,3627
03:23:54.313,3663,644,1134,,,785,459,3171,,3627
03:23:54.371,3858,659,1151,,,,495,3170,3656,3626
03:23:54.429,3903,661,1190,,,1032,483,3169,3657,
03:23:54.480,3858,671,1226,,,,488,3169,3657,
03:23:54.531,3849,713,1236,,,904,477,3168,3656,
03:23:54.591,3958,740,1269,,,,514,3168,3656,3626
03:23:54.646,4035,747,1301,,,773,501,3167,3657,3627
03:23:54.701,4065,754,1339,,,,520,,3657,3627
03:23:54.759,4095,760,1381,,,781,532,,3658,3628
03:23:54.818,4187,763,1414,5006,6992,,537,3167,,3628
03:23:54.876,4240,764,1459,,,838,543,3166,,3627
03:23:54.940,4295,,1511,,,,534,,,3627
03:23:54.998,4374,764,1553,,,868,570,,,3626
03:23:55.054,4468,765,1597,,,,553,,,
03:23:55.112,4528,,1653,,,889,584,,,
03:23:55.166,4578,,1702,,,,587,,,
03:23:55.226,4642,765,1759,,,891,579,,,
03:23:55.279,4708,763,1810,,,,615,,,
03:23:55.337,4789,761,1856,,,877,599,3166,,3626
03:23:55.391,4873,760,1898,,,,631,3165,3658,3627
03:23:55.452,4975,754,1943,,,855,639,,3657,
03:23:55.510,5050,747,1975,,,,628,,3657,3627
03:23:55.570,5159,733,2001,,,842,669,,3658,3631
03:23:55.631,5257,719,2022,,,,686,3165,,3631
03:23:55.690,5324,699,2037,,,815,694,3164,,3627
03:23:55.745,5393,694,2056,,,,677,,,
03:23:55.803,5518,687,2064,5563,7101,809,715,3164,,
03:23:55.856,5611,677,2064,,,,720,3163,,
03:23:55.915,5727,661,2069,,,806,733,3163,,
03:23:55.971,5827,609,2064,,,,746,3162,,3627
03:23:56.025,5910,498,2022,,,793,759,3162,3658,3626
03:23:56.085,5995,200,1460,,,785,745,3161,3659,3627
03:23:56.144,5931,40,900,,,,758,3160,,3628
03:23:56.196,5807,6,538,,,759,723,3160,,3628
03:23:56.246,5688,5,392,,,,769,3159,,3627
03:23:56.298,5574,6,307,,,718,755,3159,,3627
03:23:56.351,5464,5,264,,,,736,3158,,3628
03:23:56.406,5324,23,245,,,807,760,3156,,
03:23:56.462,5159,194,289,,,,773,3156,,
03:23:56.513,5096,340,504,,,761,770,3154,,3628
03:23:56.566,5035,432,846,,,,794,3154,,3627
03:23:56.618,4859,456,1035,,,714,800,3153,,
03:23:56.677,4553,486,1126,,,,765,3153,,
03:23:56.737,4504,551,1184,4996,6858,733,799,3151,,
03:23:56.796,4604,595,1241,,,,799,3151,3659,3627
03:23:56.846,4642,598,1303,,,986,791,3150,3660,3625
03:23:56.902,4604,603,1368,,,,803,3150,3660,3625
03:23:56.958,4655,629,1429,,,924,819,3148,3659,3627
03:23:57.011,4708,632,1494,,,,810,3148,3659,3627
03:23:57.066,4721,633,1568,,,823,786,3147,3660,3626
03:23:57.122,4748,632,1633,,,,800,,,3626
03:23:57.174,4803,626,1696,,,816,833,,,3627
03:23:57.229,4859,609,1760,,,,834,,,3627
03:23:57.285,4887,580,1821,,,860,842,,,3629
03:23:57.339,4930,516,1842,,,,853,,,3629
03:23:57.397,4975,477,1852,,,849,831,,,3628
03:23:57.456,5005,397,1804,,,,840,,,3628
03:23:57.519,5050,354,1724,,,841,848,,,3627
03:23:57.577,5081,312,1615,,,,852,,,
03:23:57.635,5096,272,1487,,,821,864,,,
03:23:57.695,5112,253,1326,5242,7049,,888,,3660,
03:23:57.757,5128,244,1202,,,774,894,,3661,3627
03:23:57.814,5175,231,1107,,,,894,,,3626
03:23:57.875,5175,216,984,,,728,905,,,3627
03:23:57.926,5192,208,909,,,,902,3147,,
03:23:57.980,5208,198,820,,,699,906,3146,,
03:23:58.034,,181,715,,,,913,,3661,3627
03:23:58.090,,171,627,,,718,901,,3662,3630
03:23:58.143,5208,165,570,,,,902,3146,,3630
03:23:58.195,5224,162,529,,,753,906,3144,,3622
03:23:58.247,5241,160,503,,,,906,3144,,3622
03:23:58.299,,159,482,,,781,917,3143,,3627
03:23:58.351,5241,157,466,,,,916,3143,3662,3627
03:23:58.402,5224,154,450,,,801,921,3142,3663,3626
03:23:58.453,,153,434,,,,903,3142,,3626
03:23:58.508,,152,422,,,842,904,3141,,3627
03:23:58.559,,152,413,,,,884,3141,,
03:23:58.612,,157,410,,,893,878,3139,,
03:23:58.669,5224,165,419,5137,6959,,875,3138,,3627
03:23:58.719,5241,170,430,,,934,905,3138,,3626
03:23:58.770,5224,173,440,,,,904,3137,3663,
03:23:58.827,,175,448,,,964,903,3137,3662,
03:23:58.882,,178,452,,,,882,3136,,3626
03:23:58.933,5224,180,457,,,1003,915,,,3627
03:23:58.985,5241,183,464,,,,876,,,
03:23:59.037,5224,187,473,,,1110,878,3136,,
03:23:59.089,,191,485,,,,917,3135,,
03:23:59.139,,197,494,,,1134,911,,,
03:23:59.190,5224,205,508,,,,916,,,3627
03:23:59.240,5241,208,525,,,1121,917,3135,,3628
03:23:59.291,,210,539,,,,876,3134,,
03:23:59.347,,213,552,,,1128,907,,,
03:23:59.400,,216,562,,,,921,,,3628
03:23:59.451,,217,571,,,1142,920,,,3627
03:23:59.503,,222,580,,,,917,,,
03:23:59.555,,225,595,,,1142,918,3134,3662,
03:23:59.606,5241,227,606,,,,911,3133,3663,3627
03:23:59.657,5257,229,618,5035,6905,1110,883,,,3626
03:23:59.710,,,624,,,,877,,,
03:23:59.766,5257,229,630,,,1084,890,,,
03:23:59.816,5274,228,633,,,,920,,,
03:23:59.872,,225,633,,,1081,920,,,
03:23:59.932,,211,614,,,,933,,,3626
03:23:59.983,5274,,596,,,1058,925,,3663,3627
03:24:00.035,5291,211,595,,,,918,,3664,3627
03:24:00.087,,214,596,,,1035,912,3133,,3629
03:24:00.141,,216,604,,,,921,3132,,3629
03:24:00.191,,,609,,,995,882,,,3627
03:24:00.241,,,610,,,,934,,,
03:24:00.292,5291,216,611,,,975,927,,,
03:24:00.343,5307,217,611,,,,930,,,
03:24:00.394,,218,614,,,1002,914,,,
03:24:00.445,,219,618,,,,930,,,
03:24:00.500,,220,621,,,1027,922,,,
03:24:00.556,5307,227,628,,,,921,3132,,3627
03:24:00.607,5324,248,650,4978,6940,1018,887,3131,,3626
03:24:00.663,5341,272,701,,,,934,,,3626
03:24:00.723,,300,774,,,1019,935,,,3628
03:24:00.781,5341,325,842,,,,936,,,3629
03:24:00.844,5359,336,900,,,1029,951,,,3629
03:24:00.899,5376,339,939,,,,943,,,3628
03:24:00.953,5393,,974,,,1080,942,,,
03:24:01.006,5411,339,1005,,,,949,3131,3664,
03:24:01.062,5428,338,1039,,,1099,952,3130,3665,3628
03:24:01.116,5446,339,1065,,,,964,,3665,3627
03:24:01.167,5464,339,1088,,,1045,915,,3664,
03:24:01.220,5464,340,1106,,,,917,,,
03:24:01.272,5500,342,1122,,,967,935,,,
03:24:01.330,5518,344,1136,,,,928,,,
03:24:01.383,5537,347,1153,,,938,966,,,3627
03:24:01.443,5574,348,1189,,,,963,,,3628
03:24:01.492,5592,349,1225,,,912,935,,,
03:24:01.543,5611,,1254,,,,978,,,
03:24:01.598,5649,,1295,4892,7065,894,981,,3664,
03:24:01.655,5668,349,1330,,,,984,,3665,3628
03:24:01.710,5707,350,1362,,,888,987,,,3627
03:24:01.774,5787,351,1394,,,,955,,,3627
03:24:01.831,5807,350,1416,,,889,973,,3665,3628
03:24:01.888,5827,351,1436,,,,970,,3666,3628
03:24:01.942,5847,351,1457,,,879,974,,,3627
03:24:01.998,5889,352,1470,,,,980,3130,,
03:24:02.062,5931,354,1482,,,855,980,3129,,3627
03:24:02.118,5973,368,1501,,,,1018,,3666,3628
03:24:02.174,5995,374,1537,,,849,1035,,3667,
03:24:02.234,6038,377,1560,,,,1055,,,
03:24:02.284,6060,379,1571,,,831,1051,,,3628
03:24:02.341,6082,381,1579,,,,1057,3129,,3627
03:24:02.395,6105,382,1585,,,827,1062,3128,,
03:24:02.451,6150,381,1589,,,,1017,,,
03:24:02.501,6172,381,1593,,,826,1056,,,3627
03:24:02.553,6195,382,1597,5240,7007,,1025,,3667,3629
03:24:02.608,6218,383,1599,,,816,1065,,3668,
03:24:02.660,6242,380,1597,,,,1068,3128,,
03:24:02.717,6265,372,1584,,,815,1083,3127,,3629
03:24:02.771,6289,330,1528,,,,1101,3126,,3627
03:24:02.827,6313,284,1399,,,812,1095,,3668,3627
03:24:02.889,6242,145,1049,,,,1063,,3667,3628
03:24:02.946,6105,20,648,,,796,1057,3126,,3627
03:24:03.002,5931,6,411,,,,1042,3125,,
03:24:03.053,5827,5,317,,,736,1038,3125,3667,
03:24:03.108,5688,5,267,,,,1033,3124,3668,3627
03:24:03.159,5611,6,249,,,780,1071,3124,,3626
03:24:03.212,5482,45,238,,,,1084,3123,,3626
03:24:03.273,5241,268,434,,,789,1039,3121,,3628
03:24:03.333,5096,390,756,,,739,1092,3121,,
03:24:03.391,4844,428,969,,,,1065,3120,,3628
03:24:03.448,4748,520,1074,,,764,1099,3119,3668,3627
03:24:03.499,4830,587,1143,4999,6746,,1091,3119,3667,3629
03:24:03.601,4803,601,1273,,,960,1099,3117,,3630
03:24:03.660,4844,608,1349,,,,1101,3116,,3630
03:24:03.715,4859,610,1434,,,979,1094,,,3631
03:24:03.771,4859,610,1516,,,,1066,,,3631
03:24:03.827,4887,609,1594,,,841,1066,3116,,3628
03:24:03.878,4916,608,1673,,,,1106,3115,,3628
03:24:03.930,4930,606,1749,,,842,1125,,3667,3627
03:24:03.986,4945,607,1826,,,,1145,,3668,3627
03:24:04.037,4975,609,1890,,,883,1124,3115,,3628
03:24:04.096,5005,611,1958,,,,1128,3116,,3628
03:24:04.154,5020,613,2007,,,867,1149,,,3630
03:24:04.218,5050,627,2056,,,,1144,,,3630
03:24:04.275,5081,646,2091,,,857,1111,,3668,3626
03:24:04.332,5096,649,2116,,,,1149,,3667,3628
03:24:04.393,5128,649,2135,,,824,1176,,3667,3628
03:24:04.450,5159,648,2147,5618,6949,,1130,,3668,3629
03:24:04.502,5175,650,2152,,,813,1141,,3669,3629
03:24:04.561,5208,658,2165,,,,1191,,,3628
03:24:04.612,5224,670,2176,,,801,1180,,,
03:24:04.667,5257,701,2183,,,,1204,,,
03:24:04.717,5274,719,2193,,,796,1223,,,3628
03:24:04.769,5291,740,2204,,,,1224,,,3630
03:24:04.831,5341,774,2212,,,795,1208,,,3630
03:24:04.893,5359,799,2221,,,,1228,3116,,3627
03:24:04.951,5393,805,2222,,,794,1189,3115,,
03:24:05.006,5411,807,2225,,,,1228,,,3627
03:24:05.056,5446,810,2228,,,795,1240,3115,,3629
03:24:05.111,5464,811,2229,,,,1256,3114,,3629
03:24:05.165,5500,813,2231,,,791,1275,3114,,3628
03:24:05.222,5518,815,2231,,,,1205,3113,,3628
03:24:05.277,5555,816,2230,,,790,1256,,,3629
03:24:05.336,5592,,,,,,1283,,,3629
03:24:05.393,5649,816,2230,,,786,1277,3113,,3631
03:24:05.455,5668,813,2229,5789,6985,,1280,3112,,
03:24:05.507,5707,811,2229,,,786,1258,3112,,3631
03:24:05.562,5727,803,2230,,,,1300,3111,,3628
03:24:05.619,5747,797,2231,,,785,1258,,,3628
03:24:05.676,5767,757,2228,,,,1295,3111,,3631
03:24:05.734,5807,680,2216,,,790,1318,3110,,3631
03:24:05.793,5868,596,2190,,,,1318,3110,,3629
03:24:05.850,5910,571,2166,,,789,1344,3109,,3629
03:24:05.906,5910,569,2160,,,,1299,,,3628
03:24:05.964,5952,568,2156,,,783,1351,,,3628
03:24:06.022,5973,566,2152,,,,1338,3109,3669,3632
03:24:06.072,6016,561,2147,,,773,1359,3108,3670,3630
03:24:06.122,6016,550,2138,,,,1321,,,
03:24:06.179,6038,530,2120,,,780,1367,,,
03:24:06.232,6082,498,2093,,,,1361,3108,,3630
03:24:06.291,,409,2005,,,783,1310,3107,,3628
03:24:06.352,,331,1776,,,,1361,,,3628
03:24:06.410,6082,307,1589,5389,6978,777,1364,3107,,3629
03:24:06.474,6127,295,1457,,,,1399,3106,,3629
03:24:06.529,6127,261,1339,,,742,1359,,,3627
03:24:06.587,6105,245,1182,,,,1374,,,3627
03:24:06.640,6105,240,1068,,,709,1330,3106,,3628
03:24:06.690,6127,213,974,,,,1402,3105,,
03:24:06.745,6105,109,771,,,697,1357,3105,,
03:24:06.797,6038,15,509,,,,1358,3104,,
03:24:06.849,5995,5,348,,,664,1315,,3670,
03:24:06.901,6060,,280,,,,1368,,3671,
03:24:06.951,6105,,255,,,679,1372,3104,,3628
03:24:07.004,6060,,235,,,,1348,3102,,3631
03:24:07.060,6016,,223,,,790,1352,3101,,3631
03:24:07.110,6038,,200,,,,1367,3101,,3628
03:24:07.166,6038,,187,,,844,1301,3100,3671,
03:24:07.220,6016,,184,,,,1341,3100,3672,
03:24:07.273,5995,,181,,,820,1350,3098,3672,3628
03:24:07.325,5973,,186,,,,1331,3098,3673,3629
03:24:07.378,5931,,191,5373,6889,742,1326,3097,,3629
03:24:07.429,5910,,190,,,,1276,3097,,3628
03:24:07.481,5889,,185,,,716,1305,3096,,3628
03:24:07.532,5847,,181,,,,1313,3096,,3630
03:24:07.583,5807,,186,,,779,1253,3095,,3630
03:24:07.637,5787,,190,,,,1297,,,3629
03:24:07.688,5787,,188,,,936,1246,,,
03:24:07.738,5767,,185,,,,1281,3095,,
03:24:07.788,5747,5,182,,,1095,1280,3094,,3629
03:24:07.845,5727,4,186,,,,1231,,,3628
03:24:07.903,5688,5,186,,,1420,1261,,,3628
03:24:07.959,5668,,184,,,,1275,,,3629
03:24:08.015,5649,,185,,,1524,1213,,,3629
03:24:08.065,5630,,186,,,,1260,,,3628
03:24:08.123,5611,,183,,,1610,1242,,,3628
03:24:08.173,5592,,,,,,1198,,,3630
03:24:08.225,5574,,,,,1878,1233,,,3630
03:24:08.279,5537,,183,,,,1236,3094,,3628
03:24:08.329,5500,,182,5460,6833,1867,1250,3093,,3628
03:24:08.381,5482,,183,,,,1236,,,3629
03:24:08.433,5446,,184,,,1930,1187,,,
03:24:08.489,5428,,183,,,,1222,,,
03:24:08.539,5411,,182,,,2011,1233,,,
03:24:08.592,5393,,,,,,1215,,,3629
03:24:08.647,5359,,,,,2173,1168,,,3627
03:24:08.698,5307,,182,,,,1206,,,3627
03:24:08.751,5274,,181,,,2346,1192,,,3628
03:24:08.803,5257,,180,,,,1147,,,3628
03:24:08.904,5208,,181,,,2255,1168,,,3630
03:24:08.954,5175,,181,,,,1180,,,3628
03:24:09.006,5159,,180,,,2384,1187,,,
03:24:09.059,5144,5,177,,,,1176,,,
03:24:09.114,5096,6,179,,,2340,1162,,,
03:24:09.167,5050,5,180,,,,1114,,,
03:24:09.218,4960,,181,,,2335,1160,,,3628
03:24:09.270,4873,,181,,,,1145,,,3629
03:24:09.324,4789,,183,5458,6828,2396,1099,,,
03:24:09.381,4668,,183,,,,1106,,,
03:24:09.433,4578,,185,,,2375,1135,,,3629
03:24:09.486,4504,,186,,,,1125,3093,,3628
03:24:09.536,4432,,188,,,2392,1113,3092,,3628
03:24:09.591,4306,,189,,,,1119,,,3631
03:24:09.643,4230,,190,,,2395,1082,,3673,3631
03:24:09.695,4166,,190,,,,1098,,3672,3629
03:24:09.748,4145,,189,,,,1093,,,3629
03:24:09.804,4208,,186,,,,1082,,,3628
03:24:09.859,4317,,181,,,,1057,,,3628
03:24:09.913,4456,,176,,,,1047,,3672,3630
03:24:09.964,4578,,172,,,,1036,,3673,
03:24:10.016,4694,5,,,,,1019,,,
03:24:10.069,4816,6,172,,,,1015,,,3630
03:24:10.125,4945,6,171,,,,1010,,,3629
03:24:10.178,5065,5,171,,,,1009,,,
03:24:10.235,5192,,170,,,,999,,,3629
03:24:10.290,5393,,172,5425,6860,,995,,,3631
03:24:10.341,5537,,173,,,,968,,,3631
03:24:10.393,5649,,177,,,,965,,,3629
03:24:10.449,5630,,177,,,,948,,,3629
03:24:10.502,5555,,179,,,,944,,,3630
03:24:10.553,5464,,181,,,,902,,,
03:24:10.603,5411,,181,,,,898,,,
03:24:10.655,5359,,180,,,,886,,3673,
03:24:10.709,5307,,179,,,,913,,3672,
03:24:10.762,5241,,,,,,901,,,3630
03:24:10.817,5192,,179,,,,898,,,3631
03:24:10.869,5144,,177,,,,895,,,3631
03:24:10.919,5096,,176,,,,879,,,3629
03:24:10.971,5050,,175,,,,877,,,3629
03:24:11.021,5005,,175,,,,868,3092,,3631
03:24:11.075,4945,,176,,,,847,3091,3672,3631
03:24:11.126,4901,,,,,,840,,3671,3630
03:24:11.184,4844,,176,,,,828,,,3630
03:24:11.234,4789,,174,,,,827,,,3629
03:24:11.289,4748,5,176,5498,6875,,827,,,3629
03:24:11.345,4708,6,177,,,,803,,,3630
03:24:11.402,4655,5,177,,,,789,,,
03:24:11.458,4591,,180,,,,754,,,
03:24:11.509,4541,,182,,,,772,,,
03:24:11.567,4492,,184,,,,779,,,
03:24:11.618,4432,,184,,,,732,,,
03:24:11.675,4385,,185,,,2395,756,,,
03:24:11.726,4351,,184,,,,740,,,3630
03:24:11.786,4295,5,184,,,2354,736,,,3631
03:24:11.839,4251,4,185,,,,725,,,3632
03:24:11.895,4208,5,186,,,2298,688,,,3632
03:24:11.946,4166,,186,,,,707,,,3629
03:24:11.996,4125,,187,,,2398,676,,,3629
03:24:12.047,4074,,189,,,,696,,,3631
03:24:12.101,4025,,190,,,2395,687,,3671,3631
03:24:12.154,3977,,191,,,,673,,3670,3630
03:24:12.207,3958,,193,,,,676,,,
03:24:12.268,3940,,192,5477,6791,,682,,,
03:24:12.329,3921,5,192,,,,641,,,
03:24:12.379,3885,29,195,,,,663,,,3630
03:24:12.438,3866,101,227,,,,636,,,3633
03:24:12.497,3866,172,337,,,,659,,,3630
03:24:12.552,3903,183,475,,,,667,,,3630
03:24:12.614,3949,198,573,,,2395,676,3091,,3631
03:24:12.664,3940,200,620,,,,637,3090,,3631
03:24:12.717,3885,204,649,,,2316,657,,,3630
03:24:12.769,3858,215,671,,,,634,,,
03:24:12.825,3885,231,708,,,1098,669,,,
03:24:12.877,3894,242,736,,,,667,,3670,
03:24:12.931,3885,249,768,,,897,644,,3669,
03:24:12.983,3885,251,789,,,,661,,,3630
03:24:13.033,3894,252,804,,,940,666,,,3631
03:24:13.088,,,816,,,,640,,,
03:24:13.138,3894,252,827,,,990,663,,,
03:24:13.190,3903,253,840,5061,6869,,642,,,
03:24:13.242,,253,851,,,994,671,,,
03:24:13.297,,252,860,,,,670,,,3631
03:24:13.348,3903,251,867,,,963,665,,,3630
03:24:13.404,3930,249,873,,,,670,,3669,3630
03:24:13.458,3921,243,879,,,943,670,,3668,3631
03:24:13.508,3921,228,869,,,,647,,,3631
03:24:13.564,3930,216,846,,,930,669,,,3632
03:24:13.622,3930,208,828,,,,675,,,3632
03:24:13.675,3921,189,802,,,917,676,,3668,3631
03:24:13.731,3930,176,753,,,,673,,3667,3631
03:24:13.787,,167,706,,,902,665,,,3630
03:24:13.837,,165,675,,,,647,,,3631
03:24:13.888,,165,656,,,871,667,,,
03:24:13.946,,164,643,,,,669,,,
03:24:14.001,3930,163,634,,,853,643,,,3631
03:24:14.057,3921,163,628,,,,673,,,3632
03:24:14.110,3921,164,623,,,817,675,,,3632
03:24:14.161,3930,167,623,5096,6884,,669,,,3631
03:24:14.218,3930,174,634,,,833,672,,3667,3631
03:24:14.270,3921,177,644,,,,668,,3666,3630
03:24:14.322,3912,180,655,,,869,642,,3666,3630
03:24:14.379,,185,666,,,,663,3090,3667,3631
03:24:14.434,,190,678,,,908,642,3089,3667,
03:24:14.484,,197,693,,,,672,,3666,
03:24:14.534,,202,712,,,936,670,,,3631
03:24:14.588,3912,205,727,,,,649,,,3632
03:24:14.641,3903,207,742,,,961,664,,,3632
03:24:14.692,3903,208,755,,,,639,3089,,3631
